Sample 1
6/4/2022 4:29 PM
Wavelength (nm)	10mm Absorbance
322.0	-0.063
322.5	-0.063
323.0	-0.058
323.5	-0.057
324.0	-0.055
324.5	-0.049
325.0	-0.052
325.5	-0.057
326.0	-0.059
326.5	-0.064
327.0	-0.074
327.5	-0.073
328.0	-0.069
328.5	-0.072
329.0	-0.071
329.5	-0.068
330.0	-0.070
330.5	-0.067
331.0	-0.060
331.5	-0.062
332.0	-0.063
332.5	-0.059
333.0	-0.059
333.5	-0.064
334.0	-0.065
334.5	-0.065
335.0	-0.064
335.5	-0.064
336.0	-0.061
336.5	-0.060
337.0	-0.059
337.5	-0.058
338.0	-0.059
338.5	-0.059
339.0	-0.062
339.5	-0.066
340.0	-0.066
340.5	-0.070
341.0	-0.067
341.5	-0.065
342.0	-0.064
342.5	-0.058
343.0	-0.055
343.5	-0.050
344.0	-0.050
344.5	-0.052
345.0	-0.054
345.5	-0.057
346.0	-0.057
346.5	-0.059
347.0	-0.061
347.5	-0.060
348.0	-0.059
348.5	-0.056
349.0	-0.052
349.5	-0.057
350.0	-0.057
350.5	-0.055
351.0	-0.059
351.5	-0.061
352.0	-0.065
352.5	-0.066
353.0	-0.069
353.5	-0.068
354.0	-0.061
354.5	-0.058
355.0	-0.053
355.5	-0.045
356.0	-0.045
356.5	-0.043
357.0	-0.045
357.5	-0.042
358.0	-0.044
358.5	-0.043
359.0	-0.042
359.5	-0.046
360.0	-0.049
360.5	-0.045
361.0	-0.048
361.5	-0.049
362.0	-0.050
362.5	-0.049
363.0	-0.045
363.5	-0.046
364.0	-0.050
364.5	-0.049
365.0	-0.053
365.5	-0.054
366.0	-0.056
366.5	-0.058
367.0	-0.060
367.5	-0.064
368.0	-0.064
368.5	-0.062
369.0	-0.062
369.5	-0.057
370.0	-0.063
370.5	-0.065
371.0	-0.064
371.5	-0.067
372.0	-0.066
372.5	-0.070
373.0	-0.069
373.5	-0.066
374.0	-0.064
374.5	-0.061
375.0	-0.060
375.5	-0.056
376.0	-0.057
376.5	-0.049
377.0	-0.042
377.5	-0.045
378.0	-0.046
378.5	-0.047
379.0	-0.051
379.5	-0.055
380.0	-0.059
380.5	-0.064
381.0	-0.067
381.5	-0.061
382.0	-0.061
382.5	-0.063
383.0	-0.060
383.5	-0.057
384.0	-0.060
384.5	-0.057
385.0	-0.060
385.5	-0.063
386.0	-0.059
386.5	-0.056
387.0	-0.055
387.5	-0.052
388.0	-0.051
388.5	-0.050
389.0	-0.053
389.5	-0.053
390.0	-0.056
390.5	-0.056
391.0	-0.054
391.5	-0.053
392.0	-0.056
392.5	-0.056
393.0	-0.057
393.5	-0.055
394.0	-0.055
394.5	-0.052
395.0	-0.051
395.5	-0.050
396.0	-0.050
396.5	-0.051
397.0	-0.055
397.5	-0.057
398.0	-0.058
398.5	-0.061
399.0	-0.061
399.5	-0.063
400.0	-0.065
400.5	-0.063
401.0	-0.061
401.5	-0.059
402.0	-0.057
402.5	-0.059
403.0	-0.056
403.5	-0.052
404.0	-0.051
404.5	-0.051
405.0	-0.052
405.5	-0.052
406.0	-0.051
406.5	-0.051
407.0	-0.049
407.5	-0.052
408.0	-0.052
408.5	-0.053
409.0	-0.056
409.5	-0.058
410.0	-0.061
410.5	-0.064
411.0	-0.061
411.5	-0.061
412.0	-0.057
412.5	-0.056
413.0	-0.057
413.5	-0.055
414.0	-0.054
414.5	-0.053
415.0	-0.055
415.5	-0.058
416.0	-0.057
416.5	-0.062
417.0	-0.061
417.5	-0.060
418.0	-0.054
418.5	-0.047
419.0	-0.044
419.5	-0.042
420.0	-0.042
420.5	-0.041
421.0	-0.042
421.5	-0.047
422.0	-0.047
422.5	-0.048
423.0	-0.047
423.5	-0.046
424.0	-0.048
424.5	-0.047
425.0	-0.045
425.5	-0.044
426.0	-0.044
426.5	-0.044
427.0	-0.044
427.5	-0.047
428.0	-0.050
428.5	-0.052
429.0	-0.057
429.5	-0.058
430.0	-0.058
430.5	-0.060
431.0	-0.060
431.5	-0.061
432.0	-0.059
432.5	-0.059
433.0	-0.055
433.5	-0.056
434.0	-0.058
434.5	-0.057
435.0	-0.055
435.5	-0.054
436.0	-0.053
436.5	-0.052
437.0	-0.050
437.5	-0.051
438.0	-0.051
438.5	-0.056
439.0	-0.059
439.5	-0.059
440.0	-0.060
440.5	-0.059
441.0	-0.058
441.5	-0.056
442.0	-0.054
442.5	-0.053
443.0	-0.054
443.5	-0.055
444.0	-0.053
444.5	-0.051
445.0	-0.049
445.5	-0.045
446.0	-0.043
446.5	-0.039
447.0	-0.038
447.5	-0.038
448.0	-0.043
448.5	-0.047
449.0	-0.049
449.5	-0.052
450.0	-0.055
450.5	-0.055
451.0	-0.055
451.5	-0.054
452.0	-0.054
452.5	-0.056
453.0	-0.055
453.5	-0.055
454.0	-0.055
454.5	-0.055
455.0	-0.057
455.5	-0.056
456.0	-0.054
456.5	-0.056
457.0	-0.055
457.5	-0.055
458.0	-0.051
458.5	-0.050
459.0	-0.047
459.5	-0.045
460.0	-0.045
460.5	-0.043
461.0	-0.042
461.5	-0.043
462.0	-0.045
462.5	-0.050
463.0	-0.054
463.5	-0.056
464.0	-0.058
464.5	-0.060
465.0	-0.060
465.5	-0.059
466.0	-0.057
466.5	-0.053
467.0	-0.052
467.5	-0.054
468.0	-0.057
468.5	-0.060
469.0	-0.063
469.5	-0.064
470.0	-0.060
470.5	-0.057
471.0	-0.055
471.5	-0.053
472.0	-0.052
472.5	-0.053
473.0	-0.055
473.5	-0.058
474.0	-0.059
474.5	-0.059
475.0	-0.060
475.5	-0.061
476.0	-0.065
476.5	-0.066
477.0	-0.066
477.5	-0.067
478.0	-0.066
478.5	-0.066
479.0	-0.066
479.5	-0.066
480.0	-0.065
480.5	-0.063
481.0	-0.063
481.5	-0.060
482.0	-0.056
482.5	-0.051
483.0	-0.046
483.5	-0.044
484.0	-0.041
484.5	-0.040
485.0	-0.039
485.5	-0.041
486.0	-0.043
486.5	-0.042
487.0	-0.042
487.5	-0.043
488.0	-0.043
488.5	-0.045
489.0	-0.048
489.5	-0.049
490.0	-0.051
490.5	-0.050
491.0	-0.049
491.5	-0.046
492.0	-0.046
492.5	-0.046
493.0	-0.045
493.5	-0.048
494.0	-0.052
494.5	-0.053
495.0	-0.056
495.5	-0.059
496.0	-0.061
496.5	-0.062
497.0	-0.059
497.5	-0.059
498.0	-0.060
498.5	-0.058
499.0	-0.055
499.5	-0.053
500.0	-0.053
500.5	-0.057
501.0	-0.061
501.5	-0.063
502.0	-0.064
502.5	-0.067
503.0	-0.065
503.5	-0.064
504.0	-0.060
504.5	-0.057
505.0	-0.056
505.5	-0.056
506.0	-0.057
506.5	-0.054
507.0	-0.052
507.5	-0.048
508.0	-0.050
508.5	-0.054
509.0	-0.054
509.5	-0.057
510.0	-0.062
510.5	-0.064
511.0	-0.064
511.5	-0.065
512.0	-0.062
512.5	-0.058
513.0	-0.059
513.5	-0.061
514.0	-0.059
514.5	-0.058
515.0	-0.059
515.5	-0.060
516.0	-0.059
516.5	-0.059
517.0	-0.056
517.5	-0.057
518.0	-0.056
518.5	-0.057
519.0	-0.056
519.5	-0.053
520.0	-0.053
520.5	-0.056
521.0	-0.060
521.5	-0.057
522.0	-0.058
522.5	-0.060
523.0	-0.059
523.5	-0.061
524.0	-0.060
524.5	-0.056
525.0	-0.058
525.5	-0.060
526.0	-0.059
526.5	-0.055
527.0	-0.052
527.5	-0.049
528.0	-0.048
528.5	-0.047
529.0	-0.046
529.5	-0.048
530.0	-0.051
530.5	-0.051
531.0	-0.053
531.5	-0.052
532.0	-0.054
532.5	-0.051
533.0	-0.051
533.5	-0.056
534.0	-0.058
534.5	-0.059
535.0	-0.057
535.5	-0.054
536.0	-0.056
536.5	-0.057
537.0	-0.057
537.5	-0.057
538.0	-0.058
538.5	-0.061
539.0	-0.060
539.5	-0.057
540.0	-0.051
540.5	-0.046
541.0	-0.043
541.5	-0.042
542.0	-0.037
542.5	-0.036
543.0	-0.039
543.5	-0.040
544.0	-0.044
544.5	-0.051
545.0	-0.056
545.5	-0.058
546.0	-0.060
546.5	-0.058
547.0	-0.054
547.5	-0.054
548.0	-0.053
548.5	-0.050
549.0	-0.053
549.5	-0.059
550.0	-0.065
550.5	-0.065
551.0	-0.064
551.5	-0.059
552.0	-0.058
552.5	-0.060
553.0	-0.059
553.5	-0.054
554.0	-0.056
554.5	-0.053
555.0	-0.054
555.5	-0.051
556.0	-0.047
556.5	-0.048
557.0	-0.053
557.5	-0.059
558.0	-0.060
558.5	-0.060
559.0	-0.065
559.5	-0.064
560.0	-0.065
560.5	-0.061
561.0	-0.059
561.5	-0.057
562.0	-0.057
562.5	-0.054
563.0	-0.052
563.5	-0.054
564.0	-0.057
564.5	-0.055
565.0	-0.055
565.5	-0.054
566.0	-0.053
566.5	-0.053
567.0	-0.055
567.5	-0.055
568.0	-0.057
568.5	-0.061
569.0	-0.058
569.5	-0.059
570.0	-0.061
570.5	-0.062
571.0	-0.060
571.5	-0.063
572.0	-0.064
572.5	-0.065
573.0	-0.066
573.5	-0.064
574.0	-0.060
574.5	-0.057
575.0	-0.057
575.5	-0.056
576.0	-0.056
576.5	-0.060
577.0	-0.063
577.5	-0.066
578.0	-0.069
578.5	-0.066
579.0	-0.061
579.5	-0.054
580.0	-0.054
580.5	-0.053
581.0	-0.056
581.5	-0.058
582.0	-0.061
582.5	-0.066
583.0	-0.070
583.5	-0.069
584.0	-0.067
584.5	-0.064
585.0	-0.062
585.5	-0.061
586.0	-0.059
586.5	-0.059
587.0	-0.056
587.5	-0.056
588.0	-0.058
588.5	-0.059
589.0	-0.059
589.5	-0.059
590.0	-0.058
590.5	-0.058
591.0	-0.056
591.5	-0.055
592.0	-0.055
592.5	-0.055
593.0	-0.059
593.5	-0.061
594.0	-0.065
594.5	-0.065
595.0	-0.064
595.5	-0.063
596.0	-0.059
596.5	-0.054
597.0	-0.057
597.5	-0.057
598.0	-0.057
598.5	-0.061
599.0	-0.063
599.5	-0.067
600.0	-0.068
600.5	-0.067
601.0	-0.063
601.5	-0.061
602.0	-0.063
602.5	-0.063
603.0	-0.060
603.5	-0.062
604.0	-0.058
604.5	-0.055
605.0	-0.055
605.5	-0.052
606.0	-0.045
606.5	-0.044
607.0	-0.046
607.5	-0.050
608.0	-0.057
608.5	-0.060
609.0	-0.059
609.5	-0.060
610.0	-0.061
610.5	-0.061
611.0	-0.058
611.5	-0.058
612.0	-0.059
612.5	-0.060
613.0	-0.061
613.5	-0.060
614.0	-0.063
614.5	-0.066
615.0	-0.069
615.5	-0.072
616.0	-0.069
616.5	-0.065
617.0	-0.064
617.5	-0.060
618.0	-0.058
618.5	-0.057
619.0	-0.060
619.5	-0.064
620.0	-0.065
620.5	-0.066
621.0	-0.062
621.5	-0.060
622.0	-0.064
622.5	-0.065
623.0	-0.063
623.5	-0.060
624.0	-0.060
624.5	-0.061
625.0	-0.057
625.5	-0.056
626.0	-0.054
626.5	-0.057
627.0	-0.061
627.5	-0.061
628.0	-0.060
628.5	-0.060
629.0	-0.058
629.5	-0.057
630.0	-0.053
630.5	-0.051
631.0	-0.051
631.5	-0.057
632.0	-0.056
632.5	-0.059
633.0	-0.062
633.5	-0.062
634.0	-0.059
634.5	-0.056
635.0	-0.055
635.5	-0.053
636.0	-0.055
636.5	-0.057
637.0	-0.056
637.5	-0.058
638.0	-0.059
638.5	-0.059
639.0	-0.061
639.5	-0.058
640.0	-0.062
640.5	-0.068
641.0	-0.073
641.5	-0.071
642.0	-0.067
642.5	-0.066
643.0	-0.062
643.5	-0.061
644.0	-0.058
644.5	-0.055
645.0	-0.052
645.5	-0.052
646.0	-0.051
646.5	-0.047
647.0	-0.044
647.5	-0.051
648.0	-0.052
648.5	-0.056
649.0	-0.061
649.5	-0.062
650.0	-0.060
650.5	-0.062
651.0	-0.066
651.5	-0.069
652.0	-0.069
652.5	-0.076
653.0	-0.069
653.5	-0.069
654.0	-0.063
654.5	-0.056
655.0	-0.051
655.5	-0.048
656.0	-0.052
656.5	-0.059
657.0	-0.062
657.5	-0.072
658.0	-0.069
658.5	-0.069
659.0	-0.062
659.5	-0.057
660.0	-0.052
660.5	-0.050
661.0	-0.049
661.5	-0.053
662.0	-0.054
662.5	-0.059
663.0	-0.063
663.5	-0.066
664.0	-0.068
664.5	-0.070
665.0	-0.068
665.5	-0.064
666.0	-0.061
666.5	-0.062
667.0	-0.061
667.5	-0.060
668.0	-0.062
668.5	-0.061
669.0	-0.062
669.5	-0.059
670.0	-0.054
670.5	-0.054
671.0	-0.053
671.5	-0.059
672.0	-0.058
672.5	-0.057
673.0	-0.061
673.5	-0.065
674.0	-0.066
674.5	-0.063
675.0	-0.061
675.5	-0.065
676.0	-0.062
676.5	-0.063
677.0	-0.066
677.5	-0.067
678.0	-0.072
678.5	-0.075
679.0	-0.073
679.5	-0.069
680.0	-0.057
680.5	-0.049
681.0	-0.043
681.5	-0.041
682.0	-0.048
682.5	-0.050
683.0	-0.052
683.5	-0.056
684.0	-0.059
684.5	-0.057
685.0	-0.053
685.5	-0.054
686.0	-0.055
686.5	-0.053
687.0	-0.060
687.5	-0.060
688.0	-0.063
688.5	-0.064
689.0	-0.062
689.5	-0.061
690.0	-0.058
690.5	-0.057
691.0	-0.052
691.5	-0.052
692.0	-0.055
692.5	-0.057
693.0	-0.057
693.5	-0.060
694.0	-0.063
694.5	-0.062
695.0	-0.064
695.5	-0.065
696.0	-0.065
696.5	-0.069
697.0	-0.073
697.5	-0.070
698.0	-0.061
698.5	-0.055
699.0	-0.049
699.5	-0.044
700.0	-0.048
700.5	-0.049
701.0	-0.054
701.5	-0.056
702.0	-0.061
702.5	-0.058
703.0	-0.051
703.5	-0.056
704.0	-0.064
704.5	-0.061
705.0	-0.059
705.5	-0.062
706.0	-0.070
706.5	-0.070
707.0	-0.062
707.5	-0.058
708.0	-0.050
708.5	-0.056
709.0	-0.061
709.5	-0.059
710.0	-0.061
710.5	-0.066
711.0	-0.075
711.5	-0.076
712.0	-0.070
712.5	-0.071
713.0	-0.062
713.5	-0.053
714.0	-0.052
714.5	-0.053
715.0	-0.051
715.5	-0.047
716.0	-0.049
716.5	-0.048
717.0	-0.050
717.5	-0.056
718.0	-0.057
718.5	-0.055
719.0	-0.057
719.5	-0.061
720.0	-0.062
720.5	-0.061
721.0	-0.061
721.5	-0.057
722.0	-0.054
722.5	-0.061
723.0	-0.063
723.5	-0.061
724.0	-0.061
724.5	-0.062
725.0	-0.063
725.5	-0.063
726.0	-0.063
726.5	-0.059
727.0	-0.057
727.5	-0.061
728.0	-0.057
728.5	-0.054
729.0	-0.056
729.5	-0.057
730.0	-0.059
730.5	-0.061
731.0	-0.063
731.5	-0.056
732.0	-0.058
732.5	-0.055
733.0	-0.053
733.5	-0.054
734.0	-0.058
734.5	-0.057
735.0	-0.063
735.5	-0.067
736.0	-0.075
736.5	-0.071
737.0	-0.070
737.5	-0.065
738.0	-0.060
738.5	-0.053
739.0	-0.043
739.5	-0.030
740.0	-0.027
740.5	-0.027
741.0	-0.036
741.5	-0.043
742.0	-0.046
742.5	-0.052
743.0	-0.055
743.5	-0.056
744.0	-0.062
744.5	-0.060
745.0	-0.060
745.5	-0.058
746.0	-0.060
746.5	-0.064
747.0	-0.064
747.5	-0.063
748.0	-0.064
748.5	-0.060
749.0	-0.068
749.5	-0.074
750.0	-0.079
750.5	-0.079
751.0	-0.073
751.5	-0.072
752.0	-0.070
752.5	-0.058
753.0	-0.055
753.5	-0.053
754.0	-0.064
754.5	-0.072
755.0	-0.074
755.5	-0.066
756.0	-0.060
756.5	-0.058
757.0	-0.055
757.5	-0.049
758.0	-0.057
758.5	-0.070
759.0	-0.080
759.5	-0.081
760.0	-0.082
760.5	-0.076
761.0	-0.070
761.5	-0.070
762.0	-0.064
762.5	-0.057
763.0	-0.053
763.5	-0.051
764.0	-0.044
764.5	-0.040
765.0	-0.041
765.5	-0.043
766.0	-0.042
766.5	-0.045
767.0	-0.045
767.5	-0.048
768.0	-0.052
768.5	-0.047
769.0	-0.045
769.5	-0.051
770.0	-0.060
770.5	-0.076
771.0	-0.076
771.5	-0.074
772.0	-0.077
772.5	-0.083
773.0	-0.087
773.5	-0.085
774.0	-0.081
774.5	-0.084
775.0	-0.085
775.5	-0.085
776.0	-0.081
776.5	-0.077
777.0	-0.078
777.5	-0.083
778.0	-0.090
778.5	-0.094
779.0	-0.085
779.5	-0.086
780.0	-0.075
780.5	-0.070
781.0	-0.068
781.5	-0.062
782.0	-0.061
782.5	-0.062
783.0	-0.069
783.5	-0.068
784.0	-0.071
784.5	-0.077
785.0	-0.074
785.5	-0.082
786.0	-0.092
786.5	-0.090
787.0	-0.085
787.5	-0.082
788.0	-0.081
788.5	-0.071
789.0	-0.073
789.5	-0.069
790.0	-0.066
790.5	-0.062
791.0	-0.065
791.5	-0.058
792.0	-0.061
792.5	-0.064
793.0	-0.068
793.5	-0.065
794.0	-0.074
794.5	-0.070
795.0	-0.068
795.5	-0.054
796.0	-0.046
796.5	-0.045
797.0	-0.043
797.5	-0.043
798.0	-0.047
798.5	-0.051
799.0	-0.060
799.5	-0.056
800.0	-0.052
800.5	-0.047
801.0	-0.061
801.5	-0.072
802.0	-0.078
802.5	-0.086
803.0	-0.096
803.5	-0.099
804.0	-0.088
804.5	-0.069
805.0	-0.058
805.5	-0.054
806.0	-0.058
806.5	-0.060
807.0	-0.071
807.5	-0.077
808.0	-0.084
808.5	-0.080
809.0	-0.070
809.5	-0.059
810.0	-0.056
810.5	-0.052
811.0	-0.052
811.5	-0.048
812.0	-0.060
812.5	-0.065
813.0	-0.062
813.5	-0.060
814.0	-0.059
814.5	-0.056
815.0	-0.053
815.5	-0.060
816.0	-0.062
816.5	-0.052
817.0	-0.065
817.5	-0.067
818.0	-0.068
818.5	-0.071
819.0	-0.070
819.5	-0.064
820.0	-0.053
820.5	-0.046
821.0	-0.028
821.5	-0.016
822.0	-0.017
822.5	-0.018
823.0	-0.018
823.5	-0.023
824.0	-0.025
824.5	-0.030
825.0	-0.033
825.5	-0.035
826.0	-0.030
826.5	-0.028
827.0	-0.029
827.5	-0.030
828.0	-0.031
828.5	-0.038
829.0	-0.041
829.5	-0.047
830.0	-0.055
830.5	-0.057
831.0	-0.059
831.5	-0.060
832.0	-0.066
832.5	-0.067
833.0	-0.066
833.5	-0.061
834.0	-0.050
834.5	-0.044
835.0	-0.039
835.5	-0.037
836.0	-0.043
836.5	-0.049
837.0	-0.054
837.5	-0.053
838.0	-0.054
838.5	-0.048
839.0	-0.042
839.5	-0.045
840.0	-0.052
840.5	-0.055
841.0	-0.057
841.5	-0.055
842.0	-0.050
842.5	-0.054
843.0	-0.057
843.5	-0.055
844.0	-0.048
844.5	-0.058
845.0	-0.057
845.5	-0.049
846.0	-0.058
846.5	-0.046
847.0	-0.044
847.5	-0.047
848.0	-0.047
848.5	-0.055
849.0	-0.066
849.5	-0.089
850.0	-0.087


Sample 2
6/4/2022 4:29 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	-0.383
190.5	0.129
191.0	-0.049
191.5	-0.208
192.0	-0.503
192.5	-0.534
193.0	-0.726
193.5	-0.939
194.0	-0.968
194.5	-0.818
195.0	-0.387
195.5	-0.371
196.0	-0.105
196.5	-0.062
197.0	-0.078
197.5	-0.080
198.0	-0.050
198.5	-0.048
199.0	-0.056
199.5	-0.075
200.0	-0.073
200.5	-0.069
201.0	-0.081
201.5	-0.080
202.0	-0.085
202.5	-0.088
203.0	-0.087
203.5	-0.087
204.0	-0.074
204.5	-0.056
205.0	-0.047
205.5	-0.036
206.0	-0.033
206.5	-0.035
207.0	-0.044
207.5	-0.054
208.0	-0.064
208.5	-0.061
209.0	-0.047
209.5	-0.038
210.0	-0.040
210.5	-0.034
211.0	-0.035
211.5	-0.038
212.0	-0.051
212.5	-0.066
213.0	-0.070
213.5	-0.062
214.0	-0.058
214.5	-0.060
215.0	-0.054
215.5	-0.048
216.0	-0.048
216.5	-0.048
217.0	-0.051
217.5	-0.051
218.0	-0.049
218.5	-0.052
219.0	-0.059
219.5	-0.059
220.0	-0.052
220.5	-0.048
221.0	-0.047
221.5	-0.041
222.0	-0.036
222.5	-0.034
223.0	-0.038
223.5	-0.040
224.0	-0.049
224.5	-0.049
225.0	-0.051
225.5	-0.052
226.0	-0.051
226.5	-0.047
227.0	-0.038
227.5	-0.031
228.0	-0.019
228.5	-0.013
229.0	-0.007
229.5	-0.004
230.0	-0.002
230.5	-0.008
231.0	-0.016
231.5	-0.023
232.0	-0.027
232.5	-0.032
233.0	-0.035
233.5	-0.038
234.0	-0.038
234.5	-0.041
235.0	-0.035
235.5	-0.033
236.0	-0.029
236.5	-0.027
237.0	-0.028
237.5	-0.029
238.0	-0.032
238.5	-0.036
239.0	-0.040
239.5	-0.047
240.0	-0.044
240.5	-0.041
241.0	-0.033
241.5	-0.029
242.0	-0.027
242.5	-0.021
243.0	-0.022
243.5	-0.024
244.0	-0.032
244.5	-0.041
245.0	-0.046
245.5	-0.042
246.0	-0.037
246.5	-0.032
247.0	-0.023
247.5	-0.018
248.0	-0.017
248.5	-0.016
249.0	-0.025
249.5	-0.032
250.0	-0.042
250.5	-0.045
251.0	-0.048
251.5	-0.047
252.0	-0.044
252.5	-0.043
253.0	-0.043
253.5	-0.047
254.0	-0.058
254.5	-0.062
255.0	-0.070
255.5	-0.069
256.0	-0.070
256.5	-0.063
257.0	-0.057
257.5	-0.056
258.0	-0.053
258.5	-0.048
259.0	-0.039
259.5	-0.030
260.0	-0.027
260.5	-0.021
261.0	-0.017
261.5	-0.019
262.0	-0.030
262.5	-0.044
263.0	-0.049
263.5	-0.050
264.0	-0.054
264.5	-0.057
265.0	-0.057
265.5	-0.052
266.0	-0.045
266.5	-0.042
267.0	-0.042
267.5	-0.041
268.0	-0.038
268.5	-0.040
269.0	-0.045
269.5	-0.045
270.0	-0.043
270.5	-0.036
271.0	-0.029
271.5	-0.025
272.0	-0.021
272.5	-0.017
273.0	-0.018
273.5	-0.024
274.0	-0.030
274.5	-0.035
275.0	-0.038
275.5	-0.039
276.0	-0.040
276.5	-0.038
277.0	-0.032
277.5	-0.027
278.0	-0.026
278.5	-0.027
279.0	-0.031
279.5	-0.035
280.0	-0.036
280.5	-0.034
281.0	-0.036
281.5	-0.032
282.0	-0.026
282.5	-0.023
283.0	-0.023
283.5	-0.027
284.0	-0.030
284.5	-0.034
285.0	-0.034
285.5	-0.034
286.0	-0.034
286.5	-0.028
