Sample 1
5/5/2022 12:45 PM
Wavelength (nm)	10mm Absorbance
324.5	-0.011
325.0	-0.008
325.5	-0.005
326.0	-0.002
326.5	-0.004
327.0	-0.005
327.5	-0.002
328.0	-0.001
328.5	0.001
329.0	0.004
329.5	0.006
330.0	0.006
330.5	0.007
331.0	0.006
331.5	0.011
332.0	0.012
332.5	0.018
333.0	0.019
333.5	0.020
334.0	0.017
334.5	0.010
335.0	0.009
335.5	0.010
336.0	0.010
336.5	0.012
337.0	0.010
337.5	0.018
338.0	0.017
338.5	0.019
339.0	0.016
339.5	0.015
340.0	0.016
340.5	0.017
341.0	0.016
341.5	0.014
342.0	0.014
342.5	0.017
343.0	0.013
343.5	0.007
344.0	0.001
344.5	0.000
345.0	-0.002
345.5	0.002
346.0	0.003
346.5	0.003
347.0	0.008
347.5	0.012
348.0	0.012
348.5	0.011
349.0	0.015
349.5	0.014
350.0	0.017
350.5	0.019
351.0	0.018
351.5	0.016
352.0	0.018
352.5	0.017
353.0	0.012
353.5	0.014
354.0	0.015
354.5	0.011
355.0	0.014
355.5	0.013
356.0	0.013
356.5	0.012
357.0	0.011
357.5	0.005
358.0	0.000
358.5	0.000
359.0	0.005
359.5	0.005
360.0	0.007
360.5	0.008
361.0	0.008
361.5	0.007
362.0	0.005
362.5	0.001
363.0	-0.001
363.5	0.000
364.0	0.007
364.5	0.009
365.0	0.012
365.5	0.018
366.0	0.021
366.5	0.021
367.0	0.020
367.5	0.017
368.0	0.016
368.5	0.018
369.0	0.022
369.5	0.020
370.0	0.017
370.5	0.016
371.0	0.015
371.5	0.011
372.0	0.006
372.5	0.004
373.0	0.003
373.5	0.005
374.0	0.007
374.5	0.011
375.0	0.011
375.5	0.017
376.0	0.017
376.5	0.016
377.0	0.013
377.5	0.011
378.0	0.010
378.5	0.010
379.0	0.009
379.5	0.012
380.0	0.010
380.5	0.010
381.0	0.010
381.5	0.013
382.0	0.010
382.5	0.009
383.0	0.011
383.5	0.015
384.0	0.019
384.5	0.019
385.0	0.016
385.5	0.016
386.0	0.015
386.5	0.012
387.0	0.005
387.5	0.000
388.0	-0.001
388.5	0.003
389.0	0.006
389.5	0.007
390.0	0.005
390.5	0.008
391.0	0.012
391.5	0.013
392.0	0.013
392.5	0.014
393.0	0.016
393.5	0.019
394.0	0.017
394.5	0.015
395.0	0.012
395.5	0.010
396.0	0.013
396.5	0.018
397.0	0.023
397.5	0.025
398.0	0.024
398.5	0.027
399.0	0.029
399.5	0.026
400.0	0.023
400.5	0.018
401.0	0.017
401.5	0.018
402.0	0.015
402.5	0.012
403.0	0.009
403.5	0.011
404.0	0.012
404.5	0.008
405.0	0.009
405.5	0.010
406.0	0.012
406.5	0.014
407.0	0.014
407.5	0.020
408.0	0.025
408.5	0.026
409.0	0.023
409.5	0.019
410.0	0.018
410.5	0.017
411.0	0.015
411.5	0.014
412.0	0.016
412.5	0.021
413.0	0.025
413.5	0.023
414.0	0.022
414.5	0.018
415.0	0.017
415.5	0.017
416.0	0.019
416.5	0.019
417.0	0.022
417.5	0.023
418.0	0.024
418.5	0.021
419.0	0.018
419.5	0.013
420.0	0.012
420.5	0.010
421.0	0.009
421.5	0.010
422.0	0.012
422.5	0.015
423.0	0.015
423.5	0.014
424.0	0.014
424.5	0.010
425.0	0.011
425.5	0.011
426.0	0.012
426.5	0.013
427.0	0.015
427.5	0.015
428.0	0.014
428.5	0.013
429.0	0.012
429.5	0.011
430.0	0.013
430.5	0.015
431.0	0.017
431.5	0.020
432.0	0.021
432.5	0.020
433.0	0.020
433.5	0.016
434.0	0.015
434.5	0.016
435.0	0.015
435.5	0.014
436.0	0.016
436.5	0.021
437.0	0.023
437.5	0.022
438.0	0.025
438.5	0.024
439.0	0.026
439.5	0.026
440.0	0.027
440.5	0.025
441.0	0.025
441.5	0.024
442.0	0.024
442.5	0.020
443.0	0.017
443.5	0.016
444.0	0.015
444.5	0.015
445.0	0.017
445.5	0.014
446.0	0.014
446.5	0.014
447.0	0.017
447.5	0.015
448.0	0.017
448.5	0.019
449.0	0.020
449.5	0.023
450.0	0.024
450.5	0.020
451.0	0.022
451.5	0.023
452.0	0.024
452.5	0.026
453.0	0.031
453.5	0.029
454.0	0.029
454.5	0.028
455.0	0.027
455.5	0.023
456.0	0.022
456.5	0.021
457.0	0.019
457.5	0.017
458.0	0.015
458.5	0.012
459.0	0.011
459.5	0.012
460.0	0.016
460.5	0.018
461.0	0.024
461.5	0.025
462.0	0.023
462.5	0.022
463.0	0.019
463.5	0.020
464.0	0.022
464.5	0.024
465.0	0.025
465.5	0.025
466.0	0.025
466.5	0.023
467.0	0.021
467.5	0.020
468.0	0.013
468.5	0.010
469.0	0.010
469.5	0.008
470.0	0.009
470.5	0.013
471.0	0.021
471.5	0.027
472.0	0.031
472.5	0.029
473.0	0.023
473.5	0.021
474.0	0.021
474.5	0.018
475.0	0.021
475.5	0.025
476.0	0.030
476.5	0.029
477.0	0.030
477.5	0.026
478.0	0.021
478.5	0.022
479.0	0.022
479.5	0.024
480.0	0.026
480.5	0.030
481.0	0.032
481.5	0.032
482.0	0.030
482.5	0.026
483.0	0.020
483.5	0.016
484.0	0.014
484.5	0.012
485.0	0.010
485.5	0.010
486.0	0.009
486.5	0.011
487.0	0.013
487.5	0.015
488.0	0.014
488.5	0.019
489.0	0.020
489.5	0.019
490.0	0.017
490.5	0.013
491.0	0.012
491.5	0.017
492.0	0.019
492.5	0.019
493.0	0.018
493.5	0.023
494.0	0.030
494.5	0.032
495.0	0.032
495.5	0.032
496.0	0.029
496.5	0.028
497.0	0.022
497.5	0.014
498.0	0.010
498.5	0.008
499.0	0.014
499.5	0.017
500.0	0.024
500.5	0.030
501.0	0.030
501.5	0.034
502.0	0.034
502.5	0.033
503.0	0.030
503.5	0.028
504.0	0.033
504.5	0.033
505.0	0.032
505.5	0.028
506.0	0.023
506.5	0.020
507.0	0.016
507.5	0.014
508.0	0.014
508.5	0.016
509.0	0.019
509.5	0.019
510.0	0.021
510.5	0.024
511.0	0.023
511.5	0.020
512.0	0.020
512.5	0.021
513.0	0.017
513.5	0.015
514.0	0.017
514.5	0.017
515.0	0.019
515.5	0.022
516.0	0.021
516.5	0.020
517.0	0.017
517.5	0.015
518.0	0.013
518.5	0.015
519.0	0.018
519.5	0.019
520.0	0.023
520.5	0.027
521.0	0.034
521.5	0.036
522.0	0.035
522.5	0.033
523.0	0.030
523.5	0.027
524.0	0.019
524.5	0.011
525.0	0.008
525.5	0.004
526.0	0.008
526.5	0.010
527.0	0.012
527.5	0.013
528.0	0.012
528.5	0.010
529.0	0.009
529.5	0.006
530.0	0.005
530.5	0.000
531.0	0.000
531.5	0.000
532.0	-0.001
532.5	0.000
533.0	0.003
533.5	0.006
534.0	0.008
534.5	0.011
535.0	0.012
535.5	0.012
536.0	0.017
536.5	0.019
537.0	0.016
537.5	0.013
538.0	0.013
538.5	0.010
539.0	0.007
539.5	0.012
540.0	0.014
540.5	0.014
541.0	0.016
541.5	0.014
542.0	0.008
542.5	0.005
543.0	0.005
543.5	0.003
544.0	0.004
544.5	0.009
545.0	0.012
545.5	0.012
546.0	0.015
546.5	0.015
547.0	0.018
547.5	0.029
548.0	0.032
548.5	0.033
549.0	0.037
549.5	0.037
550.0	0.037
550.5	0.035
551.0	0.032
551.5	0.028
552.0	0.029
552.5	0.031
553.0	0.025
553.5	0.024
554.0	0.028
554.5	0.030
555.0	0.036
555.5	0.041
556.0	0.040
556.5	0.039
557.0	0.033
557.5	0.024
558.0	0.011
558.5	0.005
559.0	0.007
559.5	0.014
560.0	0.023
560.5	0.025
561.0	0.026
561.5	0.028
562.0	0.027
562.5	0.020
563.0	0.013
563.5	0.011
564.0	0.012
564.5	0.014
565.0	0.013
565.5	0.009
566.0	0.010
566.5	0.011
567.0	0.015
567.5	0.018
568.0	0.020
568.5	0.025
569.0	0.027
569.5	0.025
570.0	0.024
570.5	0.021
571.0	0.016
571.5	0.013
572.0	0.013
572.5	0.013
573.0	0.013
573.5	0.013
574.0	0.012
574.5	0.009
575.0	0.007
575.5	0.005
576.0	0.001
576.5	0.002
577.0	0.005
577.5	0.008
578.0	0.014
578.5	0.015
579.0	0.016
579.5	0.016
580.0	0.016
580.5	0.017
581.0	0.016
581.5	0.022
582.0	0.025
582.5	0.031
583.0	0.037
583.5	0.037
584.0	0.029
584.5	0.025
585.0	0.017
585.5	0.013
586.0	0.010
586.5	0.015
587.0	0.017
587.5	0.019
588.0	0.021
588.5	0.020
589.0	0.018
589.5	0.016
590.0	0.010
590.5	0.010
591.0	0.013
591.5	0.017
592.0	0.018
592.5	0.012
593.0	0.014
593.5	0.017
594.0	0.020
594.5	0.026
595.0	0.030
595.5	0.035
596.0	0.038
596.5	0.034
597.0	0.029
597.5	0.023
598.0	0.022
598.5	0.020
599.0	0.016
599.5	0.020
600.0	0.017
600.5	0.017
601.0	0.017
601.5	0.015
602.0	0.017
602.5	0.019
603.0	0.020
603.5	0.021
604.0	0.018
604.5	0.017
605.0	0.016
605.5	0.017
606.0	0.018
606.5	0.020
607.0	0.026
607.5	0.029
608.0	0.030
608.5	0.031
609.0	0.025
609.5	0.024
610.0	0.022
610.5	0.016
611.0	0.014
611.5	0.013
612.0	0.016
612.5	0.014
613.0	0.015
613.5	0.018
614.0	0.015
614.5	0.015
615.0	0.011
615.5	0.011
616.0	0.019
616.5	0.021
617.0	0.023
617.5	0.022
618.0	0.028
618.5	0.033
619.0	0.026
619.5	0.030
620.0	0.026
620.5	0.027
621.0	0.023
621.5	0.020
622.0	0.019
622.5	0.019
623.0	0.024
623.5	0.024
624.0	0.024
624.5	0.030
625.0	0.029
625.5	0.029
626.0	0.022
626.5	0.018
627.0	0.017
627.5	0.019
628.0	0.013
628.5	0.012
629.0	0.015
629.5	0.016
630.0	0.020
630.5	0.026
631.0	0.023
631.5	0.022
632.0	0.017
632.5	0.010
633.0	0.002
633.5	-0.002
634.0	0.004
634.5	0.005
635.0	0.009
635.5	0.015
636.0	0.017
636.5	0.018
637.0	0.020
637.5	0.020
638.0	0.028
638.5	0.020
639.0	0.018
639.5	0.019
640.0	0.020
640.5	0.016
641.0	0.014
641.5	0.013
642.0	0.013
642.5	0.010
643.0	0.012
643.5	0.009
644.0	0.013
644.5	0.030
645.0	0.041
645.5	0.044
646.0	0.049
646.5	0.050
647.0	0.043
647.5	0.036
648.0	0.030
648.5	0.035
649.0	0.036
649.5	0.038
650.0	0.036
650.5	0.027
651.0	0.016
651.5	0.010
652.0	0.008
652.5	0.009
653.0	0.014
653.5	0.026
654.0	0.032
654.5	0.031
655.0	0.028
655.5	0.015
656.0	0.007
656.5	0.004
657.0	0.005
657.5	0.006
658.0	0.009
658.5	0.010
659.0	0.003
659.5	0.003
660.0	0.003
660.5	-0.001
661.0	0.007
661.5	0.011
662.0	0.012
662.5	0.016
663.0	0.020
663.5	0.025
664.0	0.025
664.5	0.032
665.0	0.032
665.5	0.034
666.0	0.032
666.5	0.025
667.0	0.014
667.5	0.009
668.0	0.007
668.5	0.010
669.0	0.009
669.5	0.011
670.0	0.010
670.5	0.015
671.0	0.015
671.5	0.011
672.0	0.003
672.5	-0.005
673.0	-0.006
673.5	-0.008
674.0	-0.009
674.5	0.003
675.0	0.013
675.5	0.021
676.0	0.026
676.5	0.026
677.0	0.018
677.5	0.018
678.0	0.020
678.5	0.021
679.0	0.028
679.5	0.040
680.0	0.041
680.5	0.041
681.0	0.037
681.5	0.029
682.0	0.018
682.5	0.016
683.0	0.015
683.5	0.009
684.0	0.000
684.5	-0.007
685.0	-0.016
685.5	-0.022
686.0	-0.025
686.5	-0.023
687.0	-0.019
687.5	-0.004
688.0	0.013
688.5	0.019
689.0	0.015
689.5	0.018
690.0	0.024
690.5	0.032
691.0	0.040
691.5	0.042
692.0	0.045
692.5	0.054
693.0	0.057
693.5	0.049
694.0	0.030
694.5	0.025
695.0	0.023
695.5	0.018
696.0	0.016
696.5	0.008
697.0	0.003
697.5	0.002
698.0	0.003
698.5	0.003
699.0	-0.002
699.5	-0.003
700.0	-0.004
700.5	-0.001
701.0	0.007
701.5	0.009
702.0	0.014
702.5	0.018
703.0	0.025
703.5	0.028
704.0	0.026
704.5	0.025
705.0	0.017
705.5	0.014
706.0	0.015
706.5	0.013
707.0	0.013
707.5	0.011
708.0	0.013
708.5	0.021
709.0	0.021
709.5	0.019
710.0	0.015
710.5	0.011
711.0	0.010
711.5	0.011
712.0	0.012
712.5	0.014
713.0	0.015
713.5	0.020
714.0	0.016
714.5	0.006
715.0	0.000
715.5	0.001
716.0	0.010
716.5	0.022
717.0	0.026
717.5	0.022
718.0	0.023
718.5	0.022
719.0	0.020
719.5	0.008
720.0	0.012
720.5	0.028
721.0	0.037
721.5	0.030
722.0	0.011
722.5	-0.004
723.0	-0.008
723.5	-0.011
724.0	-0.014
724.5	-0.012
725.0	0.003
725.5	0.017
726.0	0.025
726.5	0.024
727.0	0.019
727.5	0.023
728.0	0.026
728.5	0.020
729.0	0.011
729.5	0.010
730.0	0.011
730.5	0.006
731.0	0.017
731.5	0.023
732.0	0.027
732.5	0.038
733.0	0.044
733.5	0.040
734.0	0.033
734.5	0.027
735.0	0.027
735.5	0.021
736.0	0.019
736.5	0.011
737.0	-0.001
737.5	-0.001
738.0	-0.003
738.5	-0.005
739.0	-0.009
739.5	-0.006
740.0	0.003
740.5	0.002
741.0	-0.001
741.5	-0.002
742.0	0.001
742.5	0.010
743.0	0.016
743.5	0.025
744.0	0.031
744.5	0.037
745.0	0.038
745.5	0.034
746.0	0.032
746.5	0.029
747.0	0.028
747.5	0.023
748.0	0.020
748.5	0.020
749.0	0.021
749.5	0.017
750.0	0.013
750.5	0.014
751.0	0.008
751.5	0.005
752.0	0.004
752.5	0.006
753.0	0.010
753.5	0.021
754.0	0.027
754.5	0.026
755.0	0.018
755.5	0.012
756.0	0.007
756.5	0.008
757.0	0.014
757.5	0.023
758.0	0.034
758.5	0.048
759.0	0.047
759.5	0.046
760.0	0.032
760.5	0.019
761.0	0.017
761.5	0.017
762.0	0.017
762.5	0.013
763.0	0.014
763.5	0.014
764.0	0.005
764.5	-0.004
765.0	-0.016
765.5	-0.026
766.0	-0.019
766.5	-0.015
767.0	-0.015
767.5	-0.006
768.0	0.004
768.5	0.011
769.0	0.009
769.5	0.011
770.0	0.013
770.5	0.014
771.0	0.020
771.5	0.017
772.0	0.024
772.5	0.032
773.0	0.025
773.5	0.018
774.0	0.009
774.5	0.017
775.0	0.021
775.5	0.022
776.0	0.021
776.5	0.015
777.0	0.015
777.5	0.007
778.0	-0.002
778.5	0.002
779.0	0.005
779.5	0.015
780.0	0.027
780.5	0.038
781.0	0.044
781.5	0.045
782.0	0.042
782.5	0.044
783.0	0.042
783.5	0.040
784.0	0.034
784.5	0.030
785.0	0.023
785.5	0.018
786.0	0.020
786.5	0.018
787.0	0.019
787.5	0.026
788.0	0.030
788.5	0.033
789.0	0.037
789.5	0.043
790.0	0.037
790.5	0.022
791.0	0.009
791.5	-0.016
792.0	-0.039
792.5	-0.046
793.0	-0.049
793.5	-0.043
794.0	-0.034
794.5	-0.014
795.0	-0.003
795.5	-0.004
796.0	-0.004
796.5	-0.005
797.0	-0.007
797.5	-0.005
798.0	0.009
798.5	0.017
799.0	0.015
799.5	0.012
800.0	0.013
800.5	0.006
801.0	0.014
801.5	0.019
802.0	0.019
802.5	0.020
803.0	0.030
803.5	0.031
804.0	0.032
804.5	0.028
805.0	0.025
805.5	0.018
806.0	0.014
806.5	0.009
807.0	-0.001
807.5	-0.008
808.0	-0.012
808.5	-0.015
809.0	-0.016
809.5	-0.020
810.0	-0.022
810.5	-0.030
811.0	-0.034
811.5	-0.031
812.0	-0.022
812.5	-0.010
813.0	-0.006
813.5	0.009
814.0	0.018
814.5	0.027
815.0	0.030
815.5	0.028
816.0	0.022
816.5	0.016
817.0	0.010
817.5	0.000
818.0	-0.007
818.5	-0.001
819.0	-0.009
819.5	-0.011
820.0	-0.009
820.5	-0.008
821.0	-0.009
821.5	-0.005
822.0	-0.007
822.5	-0.006
823.0	-0.002
823.5	-0.003
824.0	-0.005
824.5	-0.010
825.0	-0.016
825.5	-0.024
826.0	-0.029
826.5	-0.026
827.0	-0.018
827.5	0.000
828.0	0.021
828.5	0.035
829.0	0.043
829.5	0.035
830.0	0.025
830.5	0.006
831.0	-0.006
831.5	-0.005
832.0	0.003
832.5	0.011
833.0	0.016
833.5	0.013
834.0	0.013
834.5	0.004
835.0	-0.008
835.5	-0.016
836.0	-0.015
836.5	-0.015
837.0	-0.016
837.5	-0.022
838.0	-0.026
838.5	-0.031
839.0	-0.028
839.5	-0.034
840.0	-0.024
840.5	-0.015
841.0	0.000
841.5	0.006
842.0	0.022
842.5	0.033
843.0	0.040
843.5	0.044
844.0	0.054
844.5	0.054
845.0	0.066
845.5	0.053
846.0	0.057
846.5	0.061
847.0	0.061
847.5	0.050
848.0	0.042
848.5	0.054
849.0	0.068
849.5	0.076
850.0	0.075


Sample 2
5/5/2022 12:47 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	-0.640
190.5	-0.903
191.0	-0.826
191.5	-0.697
192.0	-0.464
192.5	-0.444
193.0	-0.189
193.5	0.209
194.0	0.496
194.5	0.856
195.0	1.340
195.5	1.550
196.0	1.801
196.5	2.106
197.0	2.271
197.5	2.510
198.0	2.505
198.5	2.514
199.0	2.501
199.5	2.455
200.0	2.395
200.5	2.309
201.0	2.230
201.5	2.126
202.0	2.029
202.5	1.932
203.0	1.797
203.5	1.676
204.0	1.552
204.5	1.446
205.0	1.330
205.5	1.233
206.0	1.147
206.5	1.065
207.0	0.983
207.5	0.910
208.0	0.834
208.5	0.763
209.0	0.691
209.5	0.634
210.0	0.588
210.5	0.556
211.0	0.531
211.5	0.510
212.0	0.498
212.5	0.494
213.0	0.494
213.5	0.492
214.0	0.478
214.5	0.469
215.0	0.458
215.5	0.443
216.0	0.423
216.5	0.427
217.0	0.434
217.5	0.446
218.0	0.455
218.5	0.469
219.0	0.475
219.5	0.476
220.0	0.477
220.5	0.471
221.0	0.465
221.5	0.457
222.0	0.447
222.5	0.442
223.0	0.423
223.5	0.416
224.0	0.406
224.5	0.397
225.0	0.390
225.5	0.385
226.0	0.373
226.5	0.359
227.0	0.351
227.5	0.341
228.0	0.325
228.5	0.314
229.0	0.305
229.5	0.295
230.0	0.288
230.5	0.284
231.0	0.283
231.5	0.277
232.0	0.276
232.5	0.268
233.0	0.259
233.5	0.248
234.0	0.236
234.5	0.223
235.0	0.212
235.5	0.203
236.0	0.196
236.5	0.191
237.0	0.187
237.5	0.180
238.0	0.173
238.5	0.165
239.0	0.157
239.5	0.153
240.0	0.144
240.5	0.136
241.0	0.125
241.5	0.118
242.0	0.110
242.5	0.105
243.0	0.103
243.5	0.104
244.0	0.111
244.5	0.119
245.0	0.121
245.5	0.120
246.0	0.110
246.5	0.105
247.0	0.097
247.5	0.087
248.0	0.082
248.5	0.082
249.0	0.090
249.5	0.097
250.0	0.101
250.5	0.103
251.0	0.106
251.5	0.108
252.0	0.101
252.5	0.099
253.0	0.100
253.5	0.104
254.0	0.110
254.5	0.119
255.0	0.128
255.5	0.137
256.0	0.141
256.5	0.138
257.0	0.135
257.5	0.132
258.0	0.130
258.5	0.122
259.0	0.115
259.5	0.111
260.0	0.111
260.5	0.110
261.0	0.113
261.5	0.121
262.0	0.126
262.5	0.129
263.0	0.136
263.5	0.137
264.0	0.140
264.5	0.142
265.0	0.147
265.5	0.155
266.0	0.163
266.5	0.168
267.0	0.166
267.5	0.171
268.0	0.176
268.5	0.177
269.0	0.186
269.5	0.193
270.0	0.198
270.5	0.202
271.0	0.200
271.5	0.198
272.0	0.197
272.5	0.201
273.0	0.200
273.5	0.206
274.0	0.220
274.5	0.229
275.0	0.235
275.5	0.242
276.0	0.243
276.5	0.240
277.0	0.242
277.5	0.240
278.0	0.242
278.5	0.247
279.0	0.251
279.5	0.250
280.0	0.246
280.5	0.245
281.0	0.235
281.5	0.231
282.0	0.225
282.5	0.222
283.0	0.227
283.5	0.230
284.0	0.231
284.5	0.229
285.0	0.225
285.5	0.223
286.0	0.214
286.5	0.209
287.0	0.202
287.5	0.198
288.0	0.196
288.5	0.192
289.0	0.186
289.5	0.176
290.0	0.167
290.5	0.155
291.0	0.146
291.5	0.143
292.0	0.135
292.5	0.127
293.0	0.121
293.5	0.113
294.0	0.107
294.5	0.098
295.0	0.093
295.5	0.090
296.0	0.091
296.5	0.089
297.0	0.081
297.5	0.078
298.0	0.072
298.5	0.071
299.0	0.074
299.5	0.077
300.0	0.083
300.5	0.090
301.0	0.094
301.5	0.095
302.0	0.096
302.5	0.100
303.0	0.099
303.5	0.099
304.0	0.099
304.5	0.099
305.0	0.097
305.5	0.096
306.0	0.097
306.5	0.100
307.0	0.101
307.5	0.104
308.0	0.107
308.5	0.107
309.0	0.104
309.5	0.100
310.0	0.098
310.5	0.089
311.0	0.083
311.5	0.078
312.0	0.074
312.5	0.082
313.0	0.090
313.5	0.092
314.0	0.093
314.5	0.088
315.0	0.086
315.5	0.081
316.0	0.078
316.5	0.084
317.0	0.090
317.5	0.103
318.0	0.113
318.5	0.114
319.0	0.110
319.5	0.102
320.0	0.100
320.5	0.100
321.0	0.102
321.5	0.109
322.0	0.109
322.5	0.114
323.0	0.114
323.5	0.106
324.0	0.096
324.5	0.094
325.0	0.094
325.5	0.094
326.0	0.093
326.5	0.098
327.0	0.097
327.5	0.099
328.0	0.103
328.5	0.102
329.0	0.102
329.5	0.102
330.0	0.099
330.5	0.100
331.0	0.097
331.5	0.098
332.0	0.098
332.5	0.101
333.0	0.102
333.5	0.106
334.0	0.105
334.5	0.103
335.0	0.103
335.5	0.105
336.0	0.099
336.5	0.097
337.0	0.099
337.5	0.098
338.0	0.096
338.5	0.104
339.0	0.107
339.5	0.112
340.0	0.113
340.5	0.109
341.0	0.106
341.5	0.108
342.0	0.112
342.5	0.110
343.0	0.111
343.5	0.111
344.0	0.108
344.5	0.107
345.0	0.102
345.5	0.098
346.0	0.097
346.5	0.098
347.0	0.101
347.5	0.101
348.0	0.106
348.5	0.106
349.0	0.109
349.5	0.108
350.0	0.108
350.5	0.109
351.0	0.107
351.5	0.109
352.0	0.110
352.5	0.110
353.0	0.110
353.5	0.107
354.0	0.108
354.5	0.101
355.0	0.099
355.5	0.097
356.0	0.095
356.5	0.095
357.0	0.092
357.5	0.086
358.0	0.084
358.5	0.084
359.0	0.089
359.5	0.092
360.0	0.099
