Sample 1
5/9/2022 5:36 PM
Wavelength (nm)	10mm Absorbance
329.5	0.011
330.0	0.012
330.5	0.009
331.0	0.010
331.5	0.011
332.0	0.012
332.5	0.014
333.0	0.007
333.5	0.005
334.0	0.001
334.5	0.005
335.0	0.011
335.5	0.013
336.0	0.015
336.5	0.015
337.0	0.016
337.5	0.016
338.0	0.011
338.5	0.011
339.0	0.012
339.5	0.014
340.0	0.020
340.5	0.019
341.0	0.018
341.5	0.018
342.0	0.016
342.5	0.014
343.0	0.012
343.5	0.015
344.0	0.016
344.5	0.018
345.0	0.022
345.5	0.021
346.0	0.022
346.5	0.026
347.0	0.022
347.5	0.024
348.0	0.024
348.5	0.023
349.0	0.018
349.5	0.018
350.0	0.016
350.5	0.016
351.0	0.013
351.5	0.014
352.0	0.011
352.5	0.012
353.0	0.010
353.5	0.011
354.0	0.012
354.5	0.015
355.0	0.018
355.5	0.018
356.0	0.014
356.5	0.015
357.0	0.014
357.5	0.015
358.0	0.013
358.5	0.016
359.0	0.017
359.5	0.016
360.0	0.016
360.5	0.016
361.0	0.017
361.5	0.016
362.0	0.018
362.5	0.022
363.0	0.020
363.5	0.019
364.0	0.018
364.5	0.018
365.0	0.019
365.5	0.023
366.0	0.024
366.5	0.023
367.0	0.026
367.5	0.025
368.0	0.019
368.5	0.016
369.0	0.017
369.5	0.016
370.0	0.017
370.5	0.017
371.0	0.017
371.5	0.015
372.0	0.017
372.5	0.019
373.0	0.022
373.5	0.027
374.0	0.029
374.5	0.027
375.0	0.027
375.5	0.024
376.0	0.019
376.5	0.015
377.0	0.022
377.5	0.027
378.0	0.025
378.5	0.024
379.0	0.022
379.5	0.021
380.0	0.019
380.5	0.020
381.0	0.016
381.5	0.016
382.0	0.023
382.5	0.023
383.0	0.019
383.5	0.019
384.0	0.019
384.5	0.020
385.0	0.019
385.5	0.020
386.0	0.016
386.5	0.016
387.0	0.018
387.5	0.019
388.0	0.021
388.5	0.023
389.0	0.021
389.5	0.021
390.0	0.017
390.5	0.016
391.0	0.014
391.5	0.015
392.0	0.015
392.5	0.016
393.0	0.016
393.5	0.015
394.0	0.013
394.5	0.011
395.0	0.007
395.5	0.007
396.0	0.008
396.5	0.008
397.0	0.009
397.5	0.014
398.0	0.017
398.5	0.022
399.0	0.025
399.5	0.025
400.0	0.022
400.5	0.020
401.0	0.017
401.5	0.012
402.0	0.011
402.5	0.014
403.0	0.016
403.5	0.021
404.0	0.024
404.5	0.022
405.0	0.022
405.5	0.024
406.0	0.021
406.5	0.018
407.0	0.021
407.5	0.022
408.0	0.024
408.5	0.026
409.0	0.031
409.5	0.030
410.0	0.031
410.5	0.030
411.0	0.026
411.5	0.022
412.0	0.022
412.5	0.019
413.0	0.017
413.5	0.014
414.0	0.015
414.5	0.017
415.0	0.017
415.5	0.018
416.0	0.018
416.5	0.017
417.0	0.021
417.5	0.024
418.0	0.022
418.5	0.020
419.0	0.022
419.5	0.025
420.0	0.023
420.5	0.024
421.0	0.025
421.5	0.024
422.0	0.027
422.5	0.026
423.0	0.024
423.5	0.025
424.0	0.024
424.5	0.024
425.0	0.021
425.5	0.020
426.0	0.019
426.5	0.019
427.0	0.019
427.5	0.019
428.0	0.019
428.5	0.018
429.0	0.014
429.5	0.011
430.0	0.007
430.5	0.002
431.0	0.002
431.5	0.007
432.0	0.012
432.5	0.017
433.0	0.020
433.5	0.022
434.0	0.026
434.5	0.028
435.0	0.026
435.5	0.022
436.0	0.021
436.5	0.020
437.0	0.020
437.5	0.019
438.0	0.017
438.5	0.017
439.0	0.021
439.5	0.020
440.0	0.020
440.5	0.018
441.0	0.018
441.5	0.016
442.0	0.014
442.5	0.011
443.0	0.010
443.5	0.011
444.0	0.013
444.5	0.014
445.0	0.017
445.5	0.022
446.0	0.024
446.5	0.026
447.0	0.023
447.5	0.019
448.0	0.018
448.5	0.019
449.0	0.018
449.5	0.015
450.0	0.014
450.5	0.017
451.0	0.017
451.5	0.021
452.0	0.018
452.5	0.018
453.0	0.019
453.5	0.019
454.0	0.015
454.5	0.013
455.0	0.010
455.5	0.009
456.0	0.011
456.5	0.016
457.0	0.018
457.5	0.019
458.0	0.022
458.5	0.023
459.0	0.020
459.5	0.020
460.0	0.018
460.5	0.019
461.0	0.020
461.5	0.020
462.0	0.018
462.5	0.017
463.0	0.017
463.5	0.015
464.0	0.012
464.5	0.012
465.0	0.014
465.5	0.015
466.0	0.016
466.5	0.017
467.0	0.019
467.5	0.020
468.0	0.018
468.5	0.016
469.0	0.014
469.5	0.016
470.0	0.015
470.5	0.016
471.0	0.017
471.5	0.016
472.0	0.017
472.5	0.017
473.0	0.016
473.5	0.013
474.0	0.013
474.5	0.016
475.0	0.015
475.5	0.015
476.0	0.013
476.5	0.011
477.0	0.012
477.5	0.010
478.0	0.009
478.5	0.008
479.0	0.009
479.5	0.014
480.0	0.018
480.5	0.020
481.0	0.021
481.5	0.026
482.0	0.027
482.5	0.027
483.0	0.027
483.5	0.027
484.0	0.025
484.5	0.025
485.0	0.020
485.5	0.014
486.0	0.011
486.5	0.013
487.0	0.016
487.5	0.018
488.0	0.022
488.5	0.021
489.0	0.017
489.5	0.016
490.0	0.012
490.5	0.013
491.0	0.014
491.5	0.017
492.0	0.022
492.5	0.025
493.0	0.025
493.5	0.022
494.0	0.018
494.5	0.016
495.0	0.016
495.5	0.017
496.0	0.013
496.5	0.011
497.0	0.012
497.5	0.013
498.0	0.013
498.5	0.018
499.0	0.017
499.5	0.016
500.0	0.015
500.5	0.013
501.0	0.010
501.5	0.011
502.0	0.008
502.5	0.010
503.0	0.011
503.5	0.015
504.0	0.013
504.5	0.013
505.0	0.014
505.5	0.017
506.0	0.020
506.5	0.022
507.0	0.018
507.5	0.021
508.0	0.020
508.5	0.017
509.0	0.012
509.5	0.011
510.0	0.013
510.5	0.017
511.0	0.018
511.5	0.018
512.0	0.020
512.5	0.023
513.0	0.020
513.5	0.015
514.0	0.013
514.5	0.014
515.0	0.012
515.5	0.013
516.0	0.015
516.5	0.015
517.0	0.014
517.5	0.017
518.0	0.017
518.5	0.018
519.0	0.024
519.5	0.026
520.0	0.025
520.5	0.022
521.0	0.020
521.5	0.015
522.0	0.012
522.5	0.015
523.0	0.020
523.5	0.022
524.0	0.028
524.5	0.028
525.0	0.028
525.5	0.025
526.0	0.023
526.5	0.017
527.0	0.015
527.5	0.018
528.0	0.023
528.5	0.024
529.0	0.025
529.5	0.024
530.0	0.024
530.5	0.024
531.0	0.024
531.5	0.022
532.0	0.021
532.5	0.022
533.0	0.022
533.5	0.017
534.0	0.010
534.5	0.005
535.0	0.003
535.5	0.000
536.0	0.005
536.5	0.009
537.0	0.013
537.5	0.019
538.0	0.023
538.5	0.021
539.0	0.020
539.5	0.020
540.0	0.019
540.5	0.016
541.0	0.020
541.5	0.023
542.0	0.022
542.5	0.024
543.0	0.028
543.5	0.029
544.0	0.029
544.5	0.027
545.0	0.023
545.5	0.017
546.0	0.014
546.5	0.015
547.0	0.013
547.5	0.012
548.0	0.018
548.5	0.019
549.0	0.020
549.5	0.021
550.0	0.018
550.5	0.017
551.0	0.019
551.5	0.021
552.0	0.025
552.5	0.027
553.0	0.031
553.5	0.033
554.0	0.031
554.5	0.027
555.0	0.020
555.5	0.018
556.0	0.016
556.5	0.008
557.0	0.007
557.5	0.012
558.0	0.018
558.5	0.026
559.0	0.026
559.5	0.031
560.0	0.031
560.5	0.028
561.0	0.027
561.5	0.021
562.0	0.020
562.5	0.024
563.0	0.024
563.5	0.024
564.0	0.024
564.5	0.027
565.0	0.025
565.5	0.021
566.0	0.021
566.5	0.018
567.0	0.021
567.5	0.022
568.0	0.024
568.5	0.025
569.0	0.028
569.5	0.032
570.0	0.031
570.5	0.030
571.0	0.026
571.5	0.024
572.0	0.026
572.5	0.024
573.0	0.023
573.5	0.023
574.0	0.022
574.5	0.024
575.0	0.022
575.5	0.022
576.0	0.022
576.5	0.021
577.0	0.024
577.5	0.022
578.0	0.017
578.5	0.017
579.0	0.016
579.5	0.014
580.0	0.014
580.5	0.013
581.0	0.015
581.5	0.014
582.0	0.018
582.5	0.018
583.0	0.019
583.5	0.022
584.0	0.024
584.5	0.024
585.0	0.028
585.5	0.021
586.0	0.021
586.5	0.020
587.0	0.019
587.5	0.020
588.0	0.020
588.5	0.020
589.0	0.021
589.5	0.027
590.0	0.029
590.5	0.026
591.0	0.032
591.5	0.034
592.0	0.034
592.5	0.031
593.0	0.025
593.5	0.021
594.0	0.016
594.5	0.015
595.0	0.015
595.5	0.016
596.0	0.021
596.5	0.025
597.0	0.029
597.5	0.031
598.0	0.029
598.5	0.030
599.0	0.028
599.5	0.030
600.0	0.030
600.5	0.032
601.0	0.032
601.5	0.030
602.0	0.032
602.5	0.028
603.0	0.026
603.5	0.022
604.0	0.019
604.5	0.019
605.0	0.013
605.5	0.012
606.0	0.009
606.5	0.007
607.0	0.009
607.5	0.009
608.0	0.012
608.5	0.016
609.0	0.019
609.5	0.019
610.0	0.017
610.5	0.016
611.0	0.018
611.5	0.019
612.0	0.019
612.5	0.021
613.0	0.024
613.5	0.024
614.0	0.029
614.5	0.026
615.0	0.026
615.5	0.021
616.0	0.024
616.5	0.022
617.0	0.019
617.5	0.017
618.0	0.011
618.5	0.006
619.0	0.009
619.5	0.007
620.0	0.011
620.5	0.015
621.0	0.022
621.5	0.025
622.0	0.028
622.5	0.030
623.0	0.023
623.5	0.021
624.0	0.020
624.5	0.020
625.0	0.021
625.5	0.025
626.0	0.024
626.5	0.026
627.0	0.027
627.5	0.021
628.0	0.012
628.5	0.009
629.0	0.010
629.5	0.011
630.0	0.018
630.5	0.023
631.0	0.029
631.5	0.034
632.0	0.035
632.5	0.026
633.0	0.019
633.5	0.014
634.0	0.013
634.5	0.012
635.0	0.015
635.5	0.010
636.0	0.012
636.5	0.014
637.0	0.018
637.5	0.021
638.0	0.019
638.5	0.023
639.0	0.023
639.5	0.018
640.0	0.015
640.5	0.009
641.0	0.007
641.5	0.007
642.0	0.011
642.5	0.015
643.0	0.014
643.5	0.017
644.0	0.014
644.5	0.012
645.0	0.013
645.5	0.017
646.0	0.021
646.5	0.022
647.0	0.021
647.5	0.020
648.0	0.015
648.5	0.021
649.0	0.023
649.5	0.020
650.0	0.019
650.5	0.028
651.0	0.035
651.5	0.033
652.0	0.022
652.5	0.014
653.0	0.011
653.5	0.009
654.0	0.007
654.5	0.003
655.0	0.002
655.5	0.011
656.0	0.021
656.5	0.024
657.0	0.026
657.5	0.033
658.0	0.038
658.5	0.034
659.0	0.036
659.5	0.032
660.0	0.025
660.5	0.023
661.0	0.022
661.5	0.021
662.0	0.020
662.5	0.022
663.0	0.022
663.5	0.019
664.0	0.021
664.5	0.019
665.0	0.011
665.5	0.009
666.0	0.009
666.5	0.009
667.0	0.008
667.5	0.005
668.0	0.007
668.5	0.013
669.0	0.018
669.5	0.022
670.0	0.029
670.5	0.038
671.0	0.047
671.5	0.054
672.0	0.049
672.5	0.044
673.0	0.038
673.5	0.034
674.0	0.024
674.5	0.019
675.0	0.019
675.5	0.015
676.0	0.014
676.5	0.012
677.0	0.012
677.5	0.019
678.0	0.022
678.5	0.027
679.0	0.030
679.5	0.033
680.0	0.033
680.5	0.031
681.0	0.028
681.5	0.024
682.0	0.026
682.5	0.032
683.0	0.034
683.5	0.031
684.0	0.028
684.5	0.024
685.0	0.016
685.5	0.010
686.0	0.008
686.5	0.007
687.0	0.010
687.5	0.014
688.0	0.016
688.5	0.016
689.0	0.016
689.5	0.017
690.0	0.018
690.5	0.020
691.0	0.025
691.5	0.032
692.0	0.033
692.5	0.031
693.0	0.025
693.5	0.021
694.0	0.017
694.5	0.017
695.0	0.020
695.5	0.020
696.0	0.014
696.5	0.013
697.0	0.008
697.5	0.007
698.0	0.006
698.5	0.009
699.0	0.020
699.5	0.021
700.0	0.023
700.5	0.022
701.0	0.016
701.5	0.010
702.0	0.006
702.5	0.006
703.0	0.008
703.5	0.009
704.0	0.014
704.5	0.011
705.0	0.013
705.5	0.020
706.0	0.017
706.5	0.013
707.0	0.014
707.5	0.015
708.0	0.014
708.5	0.012
709.0	0.010
709.5	0.012
710.0	0.022
710.5	0.029
711.0	0.029
711.5	0.028
712.0	0.030
712.5	0.026
713.0	0.023
713.5	0.020
714.0	0.017
714.5	0.012
715.0	0.021
715.5	0.024
716.0	0.030
716.5	0.032
717.0	0.032
717.5	0.028
718.0	0.023
718.5	0.017
719.0	0.015
719.5	0.021
720.0	0.031
720.5	0.030
721.0	0.031
721.5	0.032
722.0	0.034
722.5	0.033
723.0	0.030
723.5	0.023
724.0	0.029
724.5	0.039
725.0	0.039
725.5	0.039
726.0	0.036
726.5	0.034
727.0	0.031
727.5	0.028
728.0	0.028
728.5	0.020
729.0	0.020
729.5	0.021
730.0	0.018
730.5	0.016
731.0	0.013
731.5	0.011
732.0	0.008
732.5	0.006
733.0	0.006
733.5	0.004
734.0	0.007
734.5	0.005
735.0	0.008
735.5	0.005
736.0	0.001
736.5	0.001
737.0	0.001
737.5	-0.006
738.0	-0.003
738.5	-0.002
739.0	-0.001
739.5	0.006
740.0	0.015
740.5	0.020
741.0	0.026
741.5	0.033
742.0	0.037
742.5	0.036
743.0	0.036
743.5	0.029
744.0	0.025
744.5	0.023
745.0	0.022
745.5	0.027
746.0	0.030
746.5	0.032
747.0	0.032
747.5	0.033
748.0	0.026
748.5	0.020
749.0	0.026
749.5	0.031
750.0	0.031
750.5	0.035
751.0	0.030
751.5	0.031
752.0	0.029
752.5	0.026
753.0	0.019
753.5	0.016
754.0	0.024
754.5	0.025
755.0	0.016
755.5	0.010
756.0	0.000
756.5	0.000
757.0	-0.007
757.5	-0.008
758.0	-0.002
758.5	0.008
759.0	0.013
759.5	0.017
760.0	0.022
760.5	0.022
761.0	0.021
761.5	0.020
762.0	0.015
762.5	0.017
763.0	0.021
763.5	0.026
764.0	0.024
764.5	0.027
765.0	0.033
765.5	0.037
766.0	0.043
766.5	0.042
767.0	0.042
767.5	0.044
768.0	0.033
768.5	0.031
769.0	0.021
769.5	0.011
770.0	0.010
770.5	0.012
771.0	0.012
771.5	0.015
772.0	0.017
772.5	0.020
773.0	0.017
773.5	0.018
774.0	0.015
774.5	0.018
775.0	0.024
775.5	0.024
776.0	0.023
776.5	0.026
777.0	0.035
777.5	0.035
778.0	0.037
778.5	0.036
779.0	0.040
779.5	0.042
780.0	0.032
780.5	0.022
781.0	0.014
781.5	0.013
782.0	0.016
782.5	0.017
783.0	0.018
783.5	0.021
784.0	0.024
784.5	0.021
785.0	0.014
785.5	0.012
786.0	0.012
786.5	0.012
787.0	0.010
787.5	0.013
788.0	0.013
788.5	0.006
789.0	0.009
789.5	0.017
790.0	0.020
790.5	0.029
791.0	0.035
791.5	0.038
792.0	0.041
792.5	0.035
793.0	0.031
793.5	0.017
794.0	0.009
794.5	0.007
795.0	-0.002
795.5	0.003
796.0	0.001
796.5	0.007
797.0	0.019
797.5	0.021
798.0	0.024
798.5	0.023
799.0	0.017
799.5	0.020
800.0	0.024
800.5	0.025
801.0	0.016
801.5	0.024
802.0	0.034
802.5	0.038
803.0	0.043
803.5	0.037
804.0	0.030
804.5	0.032
805.0	0.034
805.5	0.028
806.0	0.028
806.5	0.033
807.0	0.030
807.5	0.030
808.0	0.035
808.5	0.025
809.0	0.017
809.5	0.013
810.0	0.007
810.5	0.016
811.0	0.019
811.5	0.016
812.0	0.007
812.5	0.017
813.0	0.028
813.5	0.027
814.0	0.025
814.5	0.013
815.0	0.004
815.5	0.003
816.0	-0.009
816.5	-0.009
817.0	-0.010
817.5	0.006
818.0	0.009
818.5	0.010
819.0	0.009
819.5	0.006
820.0	0.009
820.5	0.006
821.0	0.011
821.5	0.025
822.0	0.032
822.5	0.042
823.0	0.043
823.5	0.041
824.0	0.033
824.5	0.021
825.0	0.012
825.5	0.005
826.0	0.007
826.5	0.009
827.0	0.016
827.5	0.028
828.0	0.037
828.5	0.044
829.0	0.046
829.5	0.040
830.0	0.039
830.5	0.035
831.0	0.026
831.5	0.014
832.0	0.009
832.5	0.011
833.0	0.015
833.5	0.017
834.0	0.018
834.5	0.019
835.0	0.023
835.5	0.021
836.0	0.023
836.5	0.021
837.0	0.026
837.5	0.034
838.0	0.025
838.5	0.016
839.0	0.001
839.5	-0.007
840.0	-0.008
840.5	-0.015
841.0	-0.007
841.5	0.013
842.0	0.029
842.5	0.034
843.0	0.022
843.5	0.025
844.0	0.020
844.5	0.024
845.0	0.023
845.5	0.008
846.0	0.018
846.5	0.031
847.0	0.028
847.5	0.007
848.0	-0.011
848.5	-0.016
849.0	-0.027
849.5	-0.012
850.0	-0.012


Sample 2
5/9/2022 5:37 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	564.848
190.5	580.541
191.0	590.750
191.5	600.471
192.0	608.605
192.5	616.232
193.0	622.359
193.5	627.870
194.0	632.583
194.5	638.587
195.0	641.549
195.5	645.130
196.0	648.626
196.5	651.448
197.0	654.221
197.5	657.071
198.0	656.975
198.5	657.485
199.0	658.130
199.5	658.393
200.0	658.979
200.5	660.556
201.0	663.283
201.5	667.130
202.0	671.563
202.5	680.660
203.0	683.053
203.5	685.366
204.0	687.811
204.5	689.902
205.0	691.629
205.5	691.999
206.0	692.364
206.5	691.734
207.0	690.789
207.5	690.446
208.0	683.023
208.5	678.682
209.0	675.304
209.5	673.484
210.0	673.324
210.5	674.804
211.0	678.099
211.5	682.105
212.0	685.974
212.5	689.726
213.0	693.118
213.5	695.571
214.0	697.550
214.5	699.075
215.0	700.694
215.5	702.053
216.0	703.440
216.5	704.774
217.0	705.962
217.5	707.421
218.0	709.034
218.5	710.589
219.0	712.831
219.5	716.166
220.0	720.665
220.5	725.887
221.0	731.767
221.5	738.065
222.0	744.522
222.5	750.504
223.0	755.915
223.5	761.835
224.0	769.307
224.5	778.452
225.0	789.137
225.5	803.193
226.0	823.093
226.5	851.151
227.0	885.911
227.5	923.254
228.0	958.943
228.5	989.931
229.0	1013.000
229.5	1025.507
230.0	1026.041
230.5	1016.536
231.0	1000.877
231.5	983.739
232.0	967.099
232.5	951.136
233.0	936.616
233.5	925.686
234.0	919.060
234.5	915.478
235.0	912.047
235.5	907.483
236.0	901.616
236.5	895.112
237.0	887.896
237.5	879.426
238.0	870.887
238.5	864.385
239.0	860.853
239.5	861.128
240.0	866.823
240.5	879.242
241.0	897.514
241.5	918.152
242.0	937.274
242.5	951.146
243.0	956.832
243.5	952.830
244.0	940.854
244.5	927.600
245.0	922.589
245.5	929.492
246.0	946.216
246.5	968.392
247.0	991.622
247.5	1009.700
248.0	1016.812
248.5	1009.860
249.0	990.520
249.5	965.289
250.0	942.813
250.5	927.125
251.0	920.043
251.5	917.017
252.0	917.320
252.5	918.009
253.0	915.341
253.5	907.045
254.0	892.897
254.5	875.470
255.0	859.728
255.5	849.475
256.0	845.327
256.5	842.382
257.0	843.871
257.5	849.377
258.0	860.448
258.5	878.182
259.0	900.302
259.5	922.129
260.0	939.344
260.5	948.063
261.0	945.578
261.5	931.906
262.0	909.376
262.5	883.114
263.0	858.407
263.5	838.335
264.0	823.316
264.5	813.816
265.0	809.985
265.5	810.641
266.0	814.912
266.5	822.177
267.0	830.766
267.5	838.656
268.0	843.888
268.5	844.909
269.0	842.341
269.5	841.542
270.0	846.438
270.5	855.978
271.0	867.964
271.5	881.154
272.0	893.326
272.5	902.451
273.0	905.954
273.5	902.428
274.0	894.527
274.5	887.551
275.0	884.011
275.5	882.653
276.0	882.958
276.5	884.867
277.0	886.896
277.5	887.469
278.0	885.876
278.5	882.314
279.0	878.154
279.5	874.713
280.0	872.857
280.5	874.888
281.0	878.414
281.5	883.456
282.0	889.200
282.5	888.898
283.0	886.677
283.5	880.811
284.0	878.843
284.5	873.906
285.0	869.384
285.5	862.248
286.0	849.543
286.5	833.032
287.0	811.016
287.5	781.992
288.0	751.534
288.5	724.417
289.0	701.165
289.5	677.371
290.0	654.567
290.5	629.617
291.0	602.707
291.5	573.275
292.0	542.010
292.5	509.622
293.0	476.605
293.5	446.389
294.0	416.123
294.5	387.956
295.0	361.713
295.5	337.816
296.0	315.630
296.5	296.109
297.0	278.659
297.5	262.799
298.0	248.833
298.5	236.694
299.0	225.482
299.5	215.394
300.0	205.304
300.5	195.352
301.0	185.209
301.5	174.804
302.0	164.245
302.5	153.353
303.0	142.447
303.5	131.556
304.0	121.168
304.5	111.336
305.0	102.189
305.5	93.733
306.0	86.055
306.5	79.241
307.0	73.300
307.5	68.392
308.0	64.524
308.5	61.794
309.0	60.236
309.5	59.534
310.0	59.579
310.5	59.886
311.0	60.101
311.5	59.772
312.0	58.627
312.5	56.426
313.0	53.010
313.5	48.702
314.0	43.804
314.5	38.589
315.0	33.437
315.5	28.532
316.0	24.083
316.5	20.257
317.0	16.927
317.5	14.116
318.0	11.725
318.5	9.761
319.0	8.213
319.5	6.935
320.0	5.969
320.5	5.142
321.0	4.470
321.5	3.993
322.0	3.618
322.5	3.319
323.0	2.973
323.5	2.560
324.0	2.100
324.5	1.606
325.0	1.024
325.5	0.490
326.0	0.014
326.5	-0.403
327.0	-0.647
327.5	-0.907
328.0	-1.131
328.5	-1.448
329.0	-1.703
329.5	-1.828
330.0	-1.948
330.5	-2.002
331.0	-2.029
331.5	-2.092
332.0	-2.100
332.5	-2.124
333.0	-2.221
333.5	-2.243
334.0	-2.306
334.5	-2.228
335.0	-2.175
335.5	-2.155
336.0	-2.057
336.5	-2.070
337.0	-2.102
337.5	-2.065
338.0	-2.142
338.5	-2.122
339.0	-2.261
339.5	-2.257
340.0	-2.303
340.5	-2.384
341.0	-2.383
341.5	-2.509
342.0	-2.533
342.5	-2.476
343.0	-2.533
343.5	-2.490
344.0	-2.516
344.5	-2.448
345.0	-2.377
345.5	-2.290
346.0	-2.249
346.5	-2.225
347.0	-2.209
347.5	-2.233
348.0	-2.338
348.5	-2.400
349.0	-2.503
349.5	-2.499
350.0	-2.492
350.5	-2.386
351.0	-2.357
351.5	-2.294
352.0	-2.255
352.5	-2.211
353.0	-2.178
353.5	-2.188
354.0	-2.176
354.5	-2.216
355.0	-2.322
355.5	-2.356
356.0	-2.381
356.5	-2.344
357.0	-2.303
357.5	-2.281
358.0	-2.229
358.5	-2.265
359.0	-2.286
359.5	-2.379
360.0	-2.465
360.5	-2.491
361.0	-2.405
361.5	-2.352
362.0	-2.325
362.5	-2.339
363.0	-2.310
363.5	-2.328
364.0	-2.371
364.5	-2.526
365.0	-2.646
